Update Date,File,Location,Field Updated,Old,New,Comments
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/08/2020,522,461,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/09/2020,612,522,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/10/2020,612,561,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/11/2020,661,612,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/12/2020,729,661,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/13/2020,801,729,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/15/2020,1118,1085,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/16/2020,1322,1118,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/17/2020,1524,1322,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/18/2020,1729,1322,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/19/2020,1936,1729,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/20/2020,2140,1936,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/21/2020,2350,2140,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/22/2020,2551,2350,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/23/2020,2738,2551,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/24/2020,2929,2738,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/25/2020,3100,2929,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/26/2020,3266,3100,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/27/2020,3424,3266,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/28/2020,3563,3424,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/29/2020,3686,3563,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/30/2020,3807,3686,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,05/31/2020,3930,3807,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/01/2020,4013,3930,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/02/2020,4100,4013,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/03/2020,4191,4100,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/04/2020,4289,4191,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/05/2020,4370,4289,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/06/2020,4453,4370,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/07/2020,4529,4453,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/08/2020,4609,4529,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/09/2020,4690,4609,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/10/2020,4763,4690,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/11/2020,4834,4763,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/12/2020,4902,4834,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/13/2020,4971,4902,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/14/2020,5035,4971,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/15/2020,5097,5035,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/16/2020,5160,5097,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/17/2020,5221,5160,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/18/2020,5279,5221,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/19/2020,5338,5279,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/20/2020,5399,5338,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/21/2020,5457,5399,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/22/2020,5513,5457,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/23/2020,5567,5513,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/24/2020,5630,5567,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/25/2020,5691,5630,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/26/2020,5747,5691,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/27/2020,5799,5747,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/28/2020,5849,5799,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,06/29/2020,5900,5849,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/01/2020,6005,5954,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/02/2020,6058,6005,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/03/2020,6058,6005,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/04/2020,6159,6058,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/05/2020,6213,6159,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/06/2020,6262,6213,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/07/2020,6315,6262,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/08/2020,6364,6315,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/09/2020,6410,6363,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/10/2020,6457,6409,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/11/2020,6506,6456,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/12/2020,6552,6505,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/13/2020,6596,6551,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/14/2020,6643,6595,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/15/2020,6695,6643,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/16/2020,6741,6695,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/17/2020,6786,6741,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/18/2020,6834,6786,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/19/2020,6878,6834,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/20/2020,6921,6878,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/21/2020,6967,6921,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/22/2020,7015,6967,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/23/2020,7060,7015,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/24/2020,7104,7060,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/25/2020,7150,7104,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/26/2020,7192,7150,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/27/2020,7235,7192,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/28/2020,7276,7235,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/29/2020,7320,7276,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/30/2020,7366,7320,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,07/31/2020,7409,7366,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/01/2020,7451,7409,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/02/2020,7495,7451,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/03/2020,7538,7495,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/04/2020,7583,7538,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/05/2020,7625,7583,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/06/2020,7665,7625,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/07/2020,7706,7665,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/10/2020,7827,7785,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/11/2020,7871,7827,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/12/2020,7912,7871,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/13/2020,7950,7912,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/14/2020,7989,7950,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/15/2020,8029,7989,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/16/2020,8065,8029,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/17/2020,8099,8065,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/18/2020,8131,8099,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/19/2020,8166,8131,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/20/2020,8203,8166,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/21/2020,8241,8203,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/22/2020,8277,8241,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/23/2020,8311,8277,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/24/2020,8346,8311,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/25/2020,8379,8346,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/26/2020,8413,8379,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/27/2020,8449,8413,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/28/2020,8481,8449,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/29/2020,8516,8481,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,08/31/2020,8583,8550,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/01/2020,8619,8583,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/02/2020,8654,8619,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/03/2020,8690,8654,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/04/2020,8724,8690,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/05/2020,8757,8724,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/06/2020,8792,8757,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/07/2020,8824,8792,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/08/2020,8860,8824,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/09/2020,8899,8860,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/10/2020,8939,8899,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/11/2020,8977,8939,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/12/2020,9014,8977,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/13/2020,9049,9014,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/14/2020,9088,9049,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/15/2020,9129,9088,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/16/2020,9171,9129,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/17/2020,9214,9171,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/18/2020,9259,9214,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/19/2020,9303,9259,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/20/2020,9346,9303,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/21/2020,9388,9346,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/22/2020,9432,9388,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/23/2020,9475,9432,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/24/2020,9520,9475,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/25/2020,9562,9520,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/26/2020,9605,9562,Correct Tajikistan confirmed data
09/02/2021,time_series_covid19_confirmed_global.csv,Tajikistan,09/27/2020,9646,9605,Correct Tajikistan confirmed data
